event,run,cluster_size
62888,1002,4,39.4419
63098,1002,8,40.2635
63107,1002,4,14.7108
63199,1002,5,42.8152
63281,1002,3,37.6188
63325,1002,6,40.6371
63330,1002,5,39.9103
63411,1002,6,31.9404
63411,1002,6,11.2279
63425,1002,4,24.3655
63491,1002,4,39.5887
63626,1002,5,19.476
63811,1002,10,32.6723
63898,1002,6,37.8901
64009,1002,4,19.5719
64041,1002,5,45.1615
64220,1002,4,32.797
64419,1002,6,34.5043
64590,1002,10,45.2442
64696,1002,5,32.521
64730,1002,5,44.5161
64740,1002,7,35.9771
64865,1002,3,22.1896
64977,1002,5,40.1914
64978,1002,5,43.1936
65039,1002,3,29.9629
65375,1002,7,32.2844
65436,1002,4,38.5335
65498,1002,6,38.9661
65499,1002,4,38.5355
65730,1002,6,44.1599
65867,1002,8,38.4167
65963,1002,3,36.1712
66009,1002,5,44.4376
66050,1002,2,32.8888
66059,1002,5,10.9906
66102,1002,5,36.1372
66144,1002,5,34.9944
66180,1002,4,37.7769
66209,1002,2,28.5336
66289,1002,4,35.76
66302,1002,5,35.7707
66316,1002,8,34.6304
66327,1002,6,36.7381
66401,1002,3,35.1243
66413,1002,5,43.425
66416,1002,3,31.6329
66498,1002,3,34.151
66531,1002,6,37.6805
66642,1002,4,40.4633
66676,1002,4,32.5459
66761,1002,4,36.6811
66838,1002,4,36.908
66867,1002,6,35.0252
66924,1002,8,36.0585
66986,1002,3,21.9447
66988,1002,3,35.6397
67050,1002,1,28.0054
67054,1002,4,29.71
67130,1002,4,32.6154
67170,1002,6,41.3694
67234,1002,5,36.3677
67264,1002,5,30.7956
67320,1002,9,38.5628
67337,1002,7,38.6524
67414,1002,5,38.8061
67467,1002,5,45.8298
67468,1002,5,35.4765
67473,1002,5,37.556
67504,1002,5,32.445
67758,1002,8,41.3413
67779,1002,2,36.5067
67819,1002,3,36.309
67857,1002,6,46.1072
67871,1002,5,36.9689
67885,1002,3,29.1158
67944,1002,8,36.2024
68025,1002,6,38.8302
68032,1002,6,36.5202
68043,1002,4,37.5358
68047,1002,3,43.2325
68071,1002,4,46.6261
68109,1002,4,35.2158
68118,1002,8,41.0025
68157,1002,7,36.1963
68224,1002,2,42.7712
68310,1002,5,35.679
68460,1002,2,36.8846
68465,1002,3,39.7075
68522,1002,5,40.8332
68604,1002,6,36.6622
68774,1002,7,32.6883
68831,1002,6,39.2508
68838,1002,6,45.842
68926,1002,4,38.0579
68952,1002,1,39.101
68976,1002,4,20.173
68984,1002,5,41.5188
69046,1002,5,36.8002
69130,1002,6,45.3467
69193,1002,5,36.1071
69230,1002,3,37.06
69238,1002,7,19.3921
69395,1002,3,24.4412
69431,1002,4,34.5046
69461,1002,5,38.1429
69465,1002,6,39.5646
69496,1002,5,43.5712
69561,1002,5,33.8312
69570,1002,8,44.9996
69717,1002,5,40.0258
69758,1002,6,38.6603
69812,1002,3,36.0329
69895,1002,7,44.7774
69917,1002,6,34.9658
69960,1002,4,42.3228
69985,1002,7,34.5411
70070,1002,5,40.1314
70089,1002,7,36.9154
70094,1002,4,40.9422
70108,1002,4,43.5243
70109,1002,1,42.4471
70223,1002,5,25.5287
70302,1002,4,33.1347
70337,1002,4,33.6416
70398,1002,8,30.5537
70475,1002,6,39.9188
70477,1002,6,39.3305
70499,1002,5,43.1185
70779,1002,5,30.9236
70803,1002,7,40.5639
70935,1002,4,41.5678
70977,1002,7,42.7235
71020,1002,3,19.577
71059,1002,6,32.4204
71091,1002,5,40.3127
71146,1002,4,29.1628
71201,1002,3,20.7262
71246,1002,2,35.8824
71375,1002,5,40.4173
71439,1002,10,43.0248
71503,1002,3,23.4982
71614,1002,5,38.2692
71729,1002,3,46.0273
71747,1002,3,36.9923
71784,1002,6,43.8278
71793,1002,2,19.3441
72034,1002,3,41.2492
72107,1002,5,32.9638
72127,1002,2,30.8538
72157,1002,5,34.6024
72189,1002,6,37.5088
72277,1002,4,43.7669
72304,1002,6,37.968
72325,1002,5,44.5889
72389,1002,5,37.9321
72434,1002,3,30.7166
72436,1002,8,31.0963
72444,1002,4,26.3148
72449,1002,6,40.9101
72538,1002,9,37.2048
72582,1002,5,36.6546
72618,1002,3,43.7074
72633,1002,4,39.0981
72652,1002,4,38.119
72696,1002,5,43.347
72728,1002,4,33.648
72750,1002,7,42.9312
72773,1002,5,38.1188
72855,1002,5,35.9697
72966,1002,3,32.7202
73071,1002,8,39.7759
73104,1002,5,36.1651
73288,1002,4,36.7346
73337,1002,5,39.8664
73461,1002,7,35.3941
73471,1002,2,20.9367
73527,1002,5,38.9008
73663,1002,5,37.6954
73664,1002,7,29.2323
73717,1002,6,42.6057
73769,1002,5,35.6898
73784,1002,8,39.8942
73816,1002,4,44.9229
73817,1002,2,38.2636
73832,1002,2,35.4335
73875,1002,3,41.3065
73951,1002,2,33.6806
74024,1002,4,36.2256
74044,1002,5,38.6492
74073,1002,6,35.8455
74105,1002,7,35.6879
74139,1002,5,32.3072
74160,1002,7,30.8717
74191,1002,2,35.6338
74213,1002,6,38.8986
74230,1002,3,36.2708
74296,1002,2,14.2076
74348,1002,6,40.205
74361,1002,6,37.4878
74362,1002,4,38.6446
74401,1002,6,44.0591
74406,1002,3,36.0425
74511,1002,5,40.9388
74599,1002,7,36.9924
74640,1002,5,36.2885
74658,1002,4,36.2844
74718,1002,8,37.8664
74725,1002,5,41.2472
74754,1002,6,38.109
74768,1002,6,40.5107
74778,1002,8,44.8386
74801,1002,7,41.7363
74826,1002,5,21.9335
74911,1002,2,34.7411
74952,1002,9,43.1037
74958,1002,5,34.1919
74987,1002,2,30.8009
75143,1002,7,29.7069
75164,1002,7,43.3302
75257,1002,6,46.4018
75290,1002,10,40.8645
75308,1002,7,36.8308
75318,1002,7,35.0954
75346,1002,3,33.5827
75387,1002,7,38.8732
75410,1002,4,46.4922
75415,1002,5,41.5584
75423,1002,2,40.2007
75553,1002,4,35.1935
75564,1002,3,36.2952
75577,1002,10,43.6317
75609,1002,4,42.521
75631,1002,2,29.3688
75634,1002,6,33.1811
75650,1002,4,40.2484
75730,1002,5,39.2396
75760,1002,3,34.3714
75774,1002,6,35.386
75805,1002,5,36.5708
75846,1002,5,29.4917
76180,1002,5,30.8049
76203,1002,8,34.2617
76227,1002,2,23.8513
76231,1002,4,43.2884
76253,1002,4,39.6934
76342,1002,8,44.72
76403,1002,6,36.5079
76458,1002,4,37.2591
76483,1002,3,40.6087
76647,1002,4,38.931
76669,1002,2,32.9556
76760,1002,4,36.0116
76796,1002,3,31.7501
76824,1002,5,36.0737
76891,1002,6,43.6834
76959,1002,7,34.6967
77065,1002,8,44.5583
77222,1002,6,40.7803
77227,1002,3,29.312
77236,1002,6,35.4005
77336,1002,5,30.9828
77378,1002,3,37.657
77519,1002,8,44.1409
77583,1002,7,43.0243
77631,1002,7,39.8131
77701,1002,2,37.2387
77801,1002,5,34.5399
77823,1002,6,35.2918
77869,1002,4,41.3083
77882,1002,4,28.752
77891,1002,7,36.0701
77917,1002,5,35.2348
77927,1002,2,36.9671
77928,1002,4,32.7449
77951,1002,4,31.9682
77959,1002,2,14.3614
77977,1002,6,39.1442
78034,1002,8,45.1279
78111,1002,7,36.5582
78188,1002,2,12.2997
78220,1002,5,38.043
78267,1002,6,36.7311
78273,1002,4,43.8462
78309,1002,5,41.9886
78335,1002,6,37.845
78388,1002,9,32.8239
78503,1002,3,37.4292
78512,1002,5,34.0184
78710,1002,5,40.9627
78760,1002,3,20.7085
78775,1002,7,34.5519
78779,1002,4,37.8994
78797,1002,6,39.4223
78811,1002,6,31.9019
78912,1002,4,37.7085
79055,1002,4,36.4543
79060,1002,8,43.3181
79080,1002,4,30.3407
79083,1002,3,45.7093
79103,1002,5,34.7194
79120,1002,4,37.0331
79124,1002,4,41.8892
79219,1002,3,33.2525
79235,1002,3,45.0757
79308,1002,4,27.0123
79357,1002,6,39.2143
79406,1002,3,27.0765
79523,1002,4,37.6708
79574,1002,3,41.0758
79595,1002,3,35.0176
79623,1002,4,25.8235
79677,1002,7,35.381
79879,1002,4,23.3518
79892,1002,6,38.3246
79906,1002,3,19.7082
79954,1002,4,37.196
80006,1002,5,38.59
80025,1002,2,31.6409
80082,1002,5,38.3635
80233,1002,6,24.1285
80233,1002,6,14.2771
80484,1002,4,40.5445
80507,1002,5,42.3389
80510,1002,7,36.6404
80580,1002,4,39.7309
80683,1002,5,41.5638
80740,1002,5,45.7521
80802,1002,2,20.9556
80864,1002,2,34.9832
80920,1002,3,40.5687
80947,1002,4,38.6821
81160,1002,7,36.9988
81182,1002,4,36.1351
81192,1002,3,39.0636
81303,1002,5,32.6743
81312,1002,8,33.5155
81348,1002,3,34.2481
81421,1002,6,43.5721
81530,1002,3,27.0342
81541,1002,2,49.0033
81559,1002,4,28.3831
81620,1002,6,37.6901
81639,1002,4,34.9647
81705,1002,4,34.1653
81713,1002,7,38.3636
81724,1002,5,37.2735
81739,1002,4,37.4019
81764,1002,5,35.758
81791,1002,3,25.8785
81837,1002,4,41.6209
81846,1002,4,33.8448
81852,1002,3,40.7253
81917,1002,4,38.8386
82069,1002,4,37.04
82113,1002,7,37.9973
82120,1002,3,14.6857
82137,1002,5,41.0684
82187,1002,6,31.9777
82218,1002,7,37.838
82282,1002,5,35.3944
82419,1002,4,45.0653
82435,1002,5,35.785
82509,1002,7,44.5905
82539,1002,8,30.3553
82595,1002,8,43.7784
82618,1002,4,39.0261
82631,1002,6,40.8749
82644,1002,4,45.9088
82827,1002,6,40.2726
82896,1002,5,37.9041
83028,1002,5,44.4309
83029,1002,2,19.1443
83142,1002,8,41.2438
83161,1002,6,34.2817
83174,1002,5,42.8043
83302,1002,5,37.8962
83429,1002,3,42.3667
83574,1002,3,36.3808
83579,1002,4,30.3634
83612,1002,6,40.4929
83689,1002,5,33.3299
83746,1002,4,41.0031
83763,1002,6,38.0632
83816,1002,4,37.375
83863,1002,6,38.8474
83867,1002,7,33.8798
83913,1002,4,31.2001
83948,1002,4,39.285
83973,1002,5,38.8861
83999,1002,4,16.3772
84057,1002,5,41.9308
84066,1002,3,29.4776
84266,1002,3,30.5996
84315,1002,7,44.9571
84386,1002,4,35.0906
84532,1002,5,36.5368
84602,1002,8,45.6348
84701,1002,5,36.0241
84770,1002,5,38.3663
84799,1002,4,33.3408
84850,1002,3,39.7461
84863,1002,2,33.3547
84921,1002,6,41.9008
84994,1002,3,35.1791
85014,1002,4,45.2802
85038,1002,3,29.2555
85064,1002,2,37.9259
85193,1002,3,21.9524
85305,1002,5,42.202
85311,1002,8,40.7726
85340,1002,4,40.6141
85344,1002,5,39.3382
85394,1002,2,31.8495
85709,1002,5,38.0758
85766,1002,5,36.2601
85798,1002,6,29.2088
85829,1002,4,44.8648
85832,1002,9,38.4939
85860,1002,3,31.5353
85877,1002,5,43.2576
85879,1002,4,40.4021
85891,1002,6,32.6037
85906,1002,5,34.901
85927,1002,2,36.3237
85958,1002,5,46.5762
85959,1002,6,42.5904
86184,1002,5,39.4539
86236,1002,5,35.6201
86243,1002,3,41.0785
86332,1002,4,40.811
86384,1002,2,23.9534
86411,1002,6,44.1102
86449,1002,4,39.2564
86613,1002,4,25.9978
86644,1002,1,21.4167
86699,1002,3,34.348
86810,1002,4,38.4102
86817,1002,3,34.1917
86827,1002,5,41.0936
86860,1002,4,44.0168
86965,1002,6,39.1346
86990,1002,9,42.2759
87136,1002,5,36.488
87137,1002,5,41.4156
87145,1002,5,35.0221
87258,1002,9,39.239
87281,1002,7,37.1446
87307,1002,1,41.6534
87535,1002,6,35.197
87557,1002,6,45.7669
87644,1002,8,42.3171
87653,1002,3,23.9927
87709,1002,5,35.0075
87749,1002,5,38.2378
87768,1002,5,33.9985
87773,1002,4,37.3655
87859,1002,3,40.3428
87872,1002,1,16.5771
88032,1002,5,38.3007
88068,1002,6,31.5488
88076,1002,3,40.2757
88126,1002,2,33.452
88218,1002,6,22.91
88243,1002,3,19.8474
88257,1002,5,43.9957
88290,1002,3,38.6117
88315,1002,2,45.8557
88332,1002,3,19.7097
88337,1002,3,37.2271
88384,1002,5,40.2623
88437,1002,5,29.1639
88516,1002,2,26.8269
88519,1002,3,35.4734
88543,1002,6,42.2848
88595,1002,5,19.3776
88973,1002,5,42.2013
89062,1002,5,41.1976
89065,1002,1,29.1867
89111,1002,3,26.6204
89116,1002,1,26.6406
89262,1002,5,40.3362
89276,1002,4,20.0245
89404,1002,6,23.6919
89404,1002,6,10.9977
89520,1002,5,36.2447
89560,1002,6,36.2223
89682,1002,6,43.7782
89751,1002,7,40.5605
89766,1002,4,23.7369
89784,1002,3,22.6559
89801,1002,8,42.5667
89825,1002,5,33.486
89848,1002,9,40.5994
89873,1002,4,34.2532
89924,1002,3,20.3051
89963,1002,5,36.1664
90093,1002,8,46.5936
90111,1002,3,42.7365
90164,1002,3,32.1021
90173,1002,5,31.5677
90183,1002,5,38.5888
90222,1002,4,34.7307
90240,1002,3,36.8993
90421,1002,5,38.7229
90422,1002,7,36.8884
90463,1002,3,29.3426
90468,1002,4,34.8491
90490,1002,8,35.1349
90535,1002,5,33.7564
90554,1002,6,33.8852
90556,1002,6,41.0027
90658,1002,3,29.1958
90723,1002,6,41.8272
90829,1002,8,38.4221
90853,1002,4,18.0039
90935,1002,2,43.7835
91097,1002,6,36.5772
91247,1002,7,38.9294
91301,1002,6,38.5853
91381,1002,5,47.9634
91416,1002,8,35.4683
91455,1002,8,39.978
91632,1002,4,37.6835
91635,1002,6,43.4611
91699,1002,3,38.8717
91705,1002,6,36.0923
91852,1002,6,43.7949
91966,1002,7,30.7338
92057,1002,7,44.2777
92064,1002,7,40.9495
92117,1002,4,35.4793
92238,1002,5,40.5337
92242,1002,4,40.0957
92315,1002,3,40.4531
92383,1002,5,26.6981
92399,1002,5,32.0645
92429,1002,6,42.3458
92513,1002,9,31.0606
92660,1002,3,32.5028
92672,1002,5,29.3996
92706,1002,4,41.7299
92759,1002,5,33.5697
92777,1002,2,35.2069
92822,1002,3,34.4193
92850,1002,4,31.2903
92858,1002,4,25.2563
92926,1002,11,42.3838
92961,1002,7,41.0507
92972,1002,5,38.3098
93032,1002,4,39.0271
93089,1002,4,26.7522
93115,1002,2,17.3515
93117,1002,5,28.8576
93143,1002,5,44.7819
93210,1002,5,42.7022
93642,1002,5,40.3547
93645,1002,5,39.9524
93661,1002,4,35.2143
93714,1002,4,35.0404
93826,1002,6,21.9124
93910,1002,4,39.294
93952,1002,2,18.6557
93979,1002,3,39.4761
93987,1002,4,33.7627
94051,1002,3,37.9164
94078,1002,2,36.2809
94088,1002,1,26.2094
94102,1002,6,31.6186
94241,1002,2,29.3881
94283,1002,6,30.2897
94287,1002,5,41.3615
94327,1002,7,39.5089
94343,1002,5,42.2826
94365,1002,8,39.9256
94376,1002,2,44.1968
94481,1002,4,40.6693
94494,1002,5,38.7036
94525,1002,5,29.1717
94543,1002,4,40.563
94654,1002,7,40.9569
94676,1002,4,44.3839
94766,1002,2,10.7746
94808,1002,8,42.1087
94843,1002,6,37.0875
95024,1002,3,36.9098
95047,1002,3,37.9313
95080,1002,6,46.7237
95135,1002,4,33.5121
95201,1002,2,32.8584
95400,1002,5,30.7223
95521,1002,3,36.1278
95561,1002,5,41.1089
95742,1002,3,20.374
95742,1002,3,18.6694
95767,1002,5,40.3407
95844,1002,4,31.5708
95851,1002,5,23.0743
95881,1002,4,41.3331
95934,1002,4,19.713
95969,1002,6,26.9103
95977,1002,3,40.7106
96073,1002,6,39.3795
96220,1002,4,35.0043
96270,1002,6,39.6482
96297,1002,2,35.313
96318,1002,3,24.8589
96384,1002,4,37.2306
96416,1002,5,37.5861
96428,1002,5,36.884
96454,1002,7,41.548
96461,1002,6,37.1226
96507,1002,5,40.0551
96523,1002,4,39.1025
96631,1002,4,40.8298
96642,1002,7,39.9871
96657,1002,1,15.2252
96676,1002,4,35.8388
96744,1002,5,33.931
96773,1002,6,26.9995
96776,1002,4,30.9144
96782,1002,7,40.9221
96839,1002,4,33.0723
96859,1002,8,24.2994
96899,1002,5,27.7424
96904,1002,4,45.0003
96983,1002,7,39.6322
96988,1002,4,42.3133
97121,1002,4,31.7719
97139,1002,5,24.4634
97183,1002,7,46.8482
97186,1002,8,41.2436
97239,1002,6,36.756
97275,1002,4,31.5204
97409,1002,3,27.6863
97409,1002,3,10.9436
97420,1002,6,39.9085
97424,1002,7,32.7257
97452,1002,5,35.4179
97566,1002,6,19.8815
97572,1002,8,36.2538
97601,1002,4,23.8525
97680,1002,5,34.5235
97858,1002,3,36.0528
97920,1002,6,41.6346
97942,1002,5,31.7701
97952,1002,7,35.564
97992,1002,5,36.2956
98171,1002,4,31.0661
98197,1002,5,40.5547
98301,1002,4,33.7615
98357,1002,7,30.0747
98375,1002,3,33.873
98378,1002,4,37.7622
98500,1002,3,38.2996
98589,1002,6,44.3728
98612,1002,5,47.2898
98696,1002,3,34.0607
98808,1002,6,33.3974
98840,1002,5,33.1671
98864,1002,3,39.8611
98921,1002,5,26.9838
99000,1002,7,45.9097
99015,1002,2,42.4073
99102,1002,4,40.4102
99120,1002,7,35.1139
99158,1002,3,32.6039
99239,1002,6,31.1578
99283,1002,3,33.3163
99315,1002,5,21.494
99358,1002,11,41.8234
99369,1002,2,32.7366
99404,1002,3,20.53
99435,1002,3,31.3694
99555,1002,3,23.8993
99653,1002,4,36.5805
99661,1002,7,30.2247
99778,1002,4,36.7223
99791,1002,5,35.3464
99879,1002,3,25.731
99921,1002,4,35.0469
99967,1002,4,37.8679
99995,1002,4,39.8004
100046,1002,4,29.8212
100069,1002,4,38.0327
100216,1002,5,42.7472
100296,1002,2,25.8035
100435,1002,4,41.7563
100447,1002,5,35.2249
100477,1002,3,40.6693
100535,1002,2,29.0929
100556,1002,5,43.1278
100562,1002,2,36.7349
100567,1002,5,31.8406
100657,1002,6,39.6194
100690,1002,5,34.6857
100735,1002,7,44.0852
100884,1002,1,24.3487
100990,1002,4,18.1363
101003,1002,2,34.2392
101006,1002,3,41.5401
101014,1002,6,41.8732
101087,1002,5,44.2574
101106,1002,9,38.1444
101373,1002,6,28.3348
101615,1002,3,27.8779
101721,1002,5,37.2317
101780,1002,9,42.0735
101782,1002,6,35.9209
101819,1002,2,40.7498
101901,1002,7,34.5132
101929,1002,6,40.3455
102106,1002,6,20.9745
102290,1002,4,29.8354
102293,1002,4,44.2556
102340,1002,3,42.5335
102356,1002,5,33.8608
102367,1002,3,32.5492
102385,1002,5,40.9615
102436,1002,4,29.2854
102456,1002,8,39.9793
102545,1002,4,37.4735
102771,1002,8,40.0481
102772,1002,6,33.1514
102802,1002,5,41.5651
102855,1002,4,28.5879
102885,1002,6,26.9034
102911,1002,2,41.3057
102994,1002,5,40.6751
103060,1002,6,37.8466
103125,1002,4,26.8986
103226,1002,6,36.2988
103326,1002,7,36.2376
103327,1002,4,41.3647
103354,1002,6,30.7605
103362,1002,4,35.9428
103421,1002,5,47.0365
103479,1002,3,30.1216
103483,1002,5,38.485
103577,1002,8,36.1398
103604,1002,9,35.1745
103654,1002,4,32.2152
103686,1002,5,30.0964
103796,1002,6,37.2259
103798,1002,8,29.005
103834,1002,5,41.776
103983,1002,5,34.788
104065,1002,4,41.7126
104123,1002,3,15.2587
104129,1002,5,28.4824
104170,1002,4,41.5956
104291,1002,2,16.6551
104450,1002,6,33.7246
104486,1002,4,26.0486
104507,1002,6,42.9802
104560,1002,6,34.73
104728,1002,6,42.9959
104788,1002,7,31.8327
104807,1002,3,40.1859
104861,1002,5,37.4826
104866,1002,5,44.4086
104874,1002,7,33.7761
104887,1002,10,47.6877
105154,1002,4,35.9109
105192,1002,5,37.9579
105307,1002,7,40.6203
105404,1002,3,36.5518
105430,1002,5,42.7863
105707,1002,3,37.831
105774,1002,3,27.9608
105877,1002,6,38.9271
105932,1002,3,27.9382
105962,1002,5,39.6217
105971,1002,9,41.7329
106085,1002,4,40.2921
106096,1002,7,44.8659
106110,1002,9,35.9009
106153,1002,4,44.2685
106275,1002,5,40.0288
106382,1002,5,22.1593
106382,1002,5,15.1674
106386,1002,2,37.477
106522,1002,4,34.6783
106546,1002,5,41.1058
106553,1002,3,17.0893
106647,1002,7,34.5849
106781,1002,4,31.9611
106843,1002,1,38.4385
106937,1002,6,36.6878
106986,1002,3,36.2237
107004,1002,5,40.583
107046,1002,8,46.8835
107239,1002,5,41.7074
107432,1002,5,46.6419
107445,1002,7,38.8153
107482,1002,2,31.6296
107527,1002,4,40.3408
107535,1002,7,39.2855
107581,1002,5,47.4992
107676,1002,3,28.4642
107706,1002,3,35.1618
107740,1002,6,47.1498
107772,1002,4,28.789
107951,1002,7,42.1215
108002,1002,5,42.8281
108013,1002,3,42.0045
108050,1002,7,45.072
108196,1002,5,42.5439
108297,1002,7,39.6674
108300,1002,3,32.044
108464,1002,7,42.0092
108469,1002,7,28.3884
108486,1002,2,38.1642
108495,1002,4,41.667
108570,1002,4,29.6698
108578,1002,3,34.5105
108616,1002,5,45.1526
108638,1002,8,40.6069
108711,1002,7,43.113
108824,1002,5,45.3679
108856,1002,2,40.5248
108930,1002,2,17.4196
108934,1002,6,30.2476
108955,1002,5,39.9572
109096,1002,4,29.6818
109110,1002,5,38.5759
109119,1002,3,38.611
109319,1002,2,32.3968
109526,1002,3,30.411
109633,1002,4,39.2415
109643,1002,4,26.454
109686,1002,3,45.1451
109715,1002,3,31.0903
109955,1002,9,47.4506
109965,1002,5,33.8709
109993,1002,5,40.7886
110217,1002,2,39.9299
110336,1002,4,32.5299
110352,1002,7,29.8247
110420,1002,8,39.9547
110488,1002,3,19.5274
110542,1002,6,43.7556
110568,1002,4,28.0048
110617,1002,2,31.4389
110639,1002,7,28.2453
110692,1002,4,39.6188
110790,1002,3,31.0882
110815,1002,8,37.4499
110868,1002,5,30.2499
111019,1002,4,36.7273
111064,1002,5,44.5541
111109,1002,4,42.4149
111253,1002,4,30.0659
111347,1002,4,26.3693
111398,1002,3,33.9672
111509,1002,5,42.8622
111572,1002,5,24.2504
111575,1002,6,37.4819
111678,1002,5,37.5361
111806,1002,5,31.9561
111904,1002,5,31.6078
111955,1002,5,36.5199
111956,1002,6,30.1041
112206,1002,5,40.6695
112472,1002,3,38.5506
112536,1002,5,42.3833
112539,1002,5,40.8408
112717,1002,5,38.946
112779,1002,3,41.7161
112801,1002,5,39.3328
112819,1002,2,19.4204
112826,1002,5,31.5354
112846,1002,7,45.3058
112959,1002,4,40.0626
112993,1002,1,35.2968
113029,1002,4,42.6182
113065,1002,4,32.0386
113090,1002,5,40.688
113571,1002,3,32.5326
113613,1002,4,36.3133
113637,1002,6,36.6267
113808,1002,3,36.0614
113824,1002,6,33.3326
113854,1002,5,40.6511
113867,1002,4,40.9687
113995,1002,3,25.0563
114063,1002,3,40.5342
114069,1002,3,40.6619
114142,1002,5,41.3424
114204,1002,3,37.1998
114250,1002,3,28.8312
114325,1002,6,35.8295
114412,1002,4,43.2499
114742,1002,4,40.1086
114793,1002,3,28.3453
114826,1002,4,39.7335
114918,1002,4,37.7977
114967,1002,4,41.2832
114996,1002,5,28.8661
115104,1002,5,37.3384
115111,1002,3,31.2861
115170,1002,4,33.3398
115191,1002,3,30.7874
115316,1002,4,35.3162
115339,1002,3,37.8104
115363,1002,5,43.6694
115464,1002,4,39.189
115516,1002,2,30.0365
115612,1002,3,32.7711
115620,1002,3,33.196
115694,1002,6,40.1425
115797,1002,5,37.1782
115806,1002,6,35.8308
115877,1002,3,30.7092
115917,1002,4,43.9596
115920,1002,7,37.9378
116051,1002,6,36.3195
116245,1002,4,37.721
116583,1002,5,36.7483
116640,1002,5,38.8821
116671,1002,3,23.7281
116777,1002,7,33.7307
116862,1002,3,40.8919
116995,1002,5,38.4795
117104,1002,3,38.0736
117141,1002,7,36.8128
117145,1002,8,46.9711
117206,1002,7,37.5784
117282,1002,5,42.2234
117284,1002,10,39.7713
117325,1002,8,43.3023
117340,1002,5,45.0151
117365,1002,2,37.7497
117403,1002,6,28.586
117500,1002,1,36.6584
117502,1002,4,38.1093
117543,1002,7,37.1917
117558,1002,2,23.968
117563,1002,3,26.1021
117597,1002,4,34.8795
117626,1002,5,44.4947
117714,1002,3,45.1304
117956,1002,8,20.8813
118039,1002,4,40.6627
118103,1002,3,32.0557
118145,1002,5,39.2556
118211,1002,3,45.8369
118386,1002,2,27.4886
118466,1002,1,21.0989
118495,1002,7,28.1993
118499,1002,9,48.6262
118569,1002,6,25.2664
118575,1002,4,18.1092
118586,1002,8,37.5083
118595,1002,2,26.6196
118639,1002,8,43.7677
118706,1002,8,34.6811
118802,1002,4,42.1358
118871,1002,3,45.0228
118874,1002,5,38.6265
118947,1002,5,34.754
118968,1002,4,30.9521
119057,1002,6,37.3165
119090,1002,4,35.8605
119168,1002,3,39.4824
119176,1002,8,34.128
119209,1002,3,38.7685
119306,1002,5,39.0457
119553,1002,3,37.3146
119596,1002,2,30.4891
119646,1002,5,30.1175
119683,1002,5,42.2328
119801,1002,4,38.9341
119888,1002,2,36.7868
119996,1002,4,35.8174
120026,1002,5,37.2215
120028,1002,4,38.722
120032,1002,5,40.5043
120086,1002,3,34.949
120198,1002,6,39.1256
120204,1002,4,41.579
120266,1002,3,40.99
120289,1002,4,29.471
120328,1002,6,49.2468
120335,1002,4,42.0729
120375,1002,2,20.3081
120389,1002,4,42.8252
120395,1002,6,42.1511
120450,1002,6,33.8573
120502,1002,4,38.2734
120512,1002,4,46.4743
120549,1002,3,39.2219
120583,1002,3,21.0564
120597,1002,1,30.4218
120769,1002,4,42.0304
120789,1002,3,38.2859
120890,1002,4,36.4841
120922,1002,5,37.6128
121066,1002,2,31.4598
121105,1002,6,38.2082
121124,1002,6,38.2634
121231,1002,7,27.6749
121286,1002,4,42.6773
121301,1002,2,26.6454
121304,1002,2,34.2596
121337,1002,3,37.1112
121490,1002,5,40.4178
121608,1002,2,45.1416
121622,1002,3,25.7303
121720,1002,3,33.63
121814,1002,8,32.365
121817,1002,6,42.7404
121818,1002,3,34.09
121823,1002,5,36.8012
121965,1002,7,39.0864
122080,1002,3,32.5554
122287,1002,5,41.5518
122312,1002,6,36.3929
122345,1002,4,26.4465
122470,1002,3,26.4764
122581,1002,5,36.6007
122653,1002,6,47.196
122725,1002,3,36.1486
122835,1002,9,35.7417
122849,1002,3,27.8654
122883,1002,5,36.3572
122940,1002,7,38.0662
122979,1002,7,44.0738
122984,1002,7,36.3312
123060,1002,3,36.0019
123076,1002,7,33.3818
123295,1002,7,43.6531
123306,1002,2,32.2341
123348,1002,6,36.7353
123354,1002,4,28.4958
123394,1002,6,39.586
123437,1002,6,37.182
123502,1002,2,33.0369
123545,1002,6,38.3993
123571,1002,5,32.1372
123587,1002,6,44.1794
123607,1002,6,14.8496
123612,1002,3,35.1826
123637,1002,7,35.2627
123696,1002,4,39.6589
123922,1002,7,38.5563
123924,1002,3,20.8819
124011,1002,4,30.857
124034,1002,6,38.9344
124185,1002,3,19.5616
124224,1002,4,34.6933
124314,1002,6,39.6035
124448,1002,4,35.1327
124531,1002,3,39.086
124669,1002,2,30.1006
124827,1002,4,34.1374
124883,1002,6,42.4556
124963,1002,1,15.3012
125060,1002,6,43.4509
125111,1002,7,33.2313
125120,1002,4,41.659
125137,1002,7,14.1235
125137,1002,7,12.7426
